                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    401,                0.40408,                0.37772,                0.37258,                0.92966,                0.06849,                   0.05,                0.05788,                0.03751,                0.05479,                   0.04,                0.04486,                0.01942,                    nan,                 0.5241,                    nan,                    nan,             0.00041996,             0.00041996,             0.00041996
                    402,                0.37917,                0.34026,                 0.3641,                0.93056,                0.40043,                   0.02,                0.02654,                0.02158,                0.40043,                   0.02,                0.02898,                0.01128,                    nan,                0.65476,                    nan,                    nan,               0.000416,               0.000416,               0.000416
                    403,                0.37801,                0.35498,                0.40272,                0.92487,                0.34499,                   0.02,                0.02101,                0.01871,                0.34499,                   0.02,                0.02721,                0.01199,                    nan,                0.65176,                    nan,                    nan,             0.00041204,             0.00041204,             0.00041204
                    404,                0.35619,                0.28574,                0.33161,                0.91809,                0.15981,                   0.03,                0.02093,                0.01878,                 0.1436,                   0.05,                 0.0331,                 0.0127,                    nan,                0.52853,                    nan,                    nan,             0.00040808,             0.00040808,             0.00040808
                    405,                0.38075,                0.36761,                0.36452,                0.94195,                0.25728,                   0.02,                0.02863,                0.02613,                  0.048,                   0.06,                0.04092,                0.01458,                    nan,                0.49225,                    nan,                    nan,             0.00040412,             0.00040412,             0.00040412
                    406,                0.37354,                0.36551,                0.36606,                0.91722,                0.04598,                   0.04,                0.03704,                0.03256,                0.04598,                   0.04,                0.03598,                0.01818,                    nan,                0.55207,                    nan,                    nan,             0.00040016,             0.00040016,             0.00040016
                    407,                 0.3768,                0.31883,                0.36533,                0.94403,                0.06579,                   0.05,                0.04869,                0.03801,                0.05263,                   0.04,                0.03924,                0.01969,                    nan,                0.59785,                    nan,                    nan,              0.0003962,              0.0003962,              0.0003962
                    408,                0.37227,                0.34271,                0.36151,                0.91337,                0.05333,                   0.04,                0.04149,                0.03769,                0.06667,                   0.05,                0.05071,                0.02018,                    nan,                0.59724,                    nan,                    nan,             0.00039224,             0.00039224,             0.00039224
                    409,                 0.3569,                0.34609,                0.33925,                0.92216,                0.04211,                   0.04,                0.03522,                0.03134,                0.05263,                   0.05,                0.04251,                0.01652,                    nan,                0.60648,                    nan,                    nan,             0.00038828,             0.00038828,             0.00038828
                    410,                0.35036,                0.32978,                0.32571,                0.91545,                 0.0744,                   0.04,                 0.0352,                0.03068,                 0.0744,                   0.04,                0.03433,                0.01674,                    nan,                0.64745,                    nan,                    nan,             0.00038432,             0.00038432,             0.00038432
                    411,                0.37249,                0.36674,                0.37304,                0.93438,                0.41126,                   0.03,                0.03766,                0.03264,                0.45367,                   0.03,                0.03103,                0.01725,                    nan,                0.58088,                    nan,                    nan,             0.00038036,             0.00038036,             0.00038036
                    412,                0.35003,                0.31529,                0.32395,                0.90304,                0.51998,                   0.03,                0.04384,                0.03746,                0.52662,                   0.03,                0.03517,                0.01845,                    nan,                0.52142,                    nan,                    nan,              0.0003764,              0.0003764,              0.0003764
                    413,                0.38129,                0.34554,                0.34245,                0.94731,                0.27322,                   0.03,                0.04687,                0.03987,                0.55892,                0.02589,                0.03727,                0.01834,                    nan,                0.50428,                    nan,                    nan,             0.00037244,             0.00037244,             0.00037244
                    414,                0.35934,                0.30327,                0.34489,                 0.9245,                0.06329,                   0.05,                0.05458,                0.04188,                0.41858,                   0.02,                0.03861,                0.02327,                    nan,                0.44609,                    nan,                    nan,             0.00036848,             0.00036848,             0.00036848
                    415,                0.36403,                0.38687,                0.38059,                0.92336,                0.10857,                   0.03,                 0.0348,                 0.0276,                0.27852,                0.02724,                0.03075,                0.01597,                    nan,                0.54578,                    nan,                    nan,             0.00036452,             0.00036452,             0.00036452
                    416,                0.35316,                  0.334,                0.34789,                0.91787,                0.31976,                0.02837,                0.03188,                0.02765,                0.28043,                0.02365,                0.02854,                0.01572,                    nan,                 0.5574,                    nan,                    nan,             0.00036056,             0.00036056,             0.00036056
                    417,                0.36946,                0.33666,                0.36313,                0.92803,                0.36586,                   0.03,                0.02918,                0.02673,                0.42488,                0.02961,                0.02882,                0.01556,                    nan,                0.51074,                    nan,                    nan,              0.0003566,              0.0003566,              0.0003566
                    418,                0.36806,                0.34615,                0.36704,                0.92558,                0.26083,                   0.02,                0.02768,                0.02538,                0.26533,                   0.02,                0.02385,                0.01338,                    nan,                0.50897,                    nan,                    nan,             0.00035264,             0.00035264,             0.00035264
                    419,                0.35318,                0.30936,                0.32876,                0.91757,                0.06849,                   0.05,                0.05454,                0.04177,                0.06849,                   0.05,                0.05357,                0.02016,                    nan,                0.53168,                    nan,                    nan,             0.00034868,             0.00034868,             0.00034868
                    420,                0.36961,                0.34789,                 0.3514,                0.92984,                 0.6099,                   0.03,                0.04854,                0.04448,                0.43071,                   0.03,                0.04961,                0.02275,                    nan,                0.53811,                    nan,                    nan,             0.00034472,             0.00034472,             0.00034472
                    421,                0.37119,                0.37674,                0.36509,                0.92603,                0.65752,                   0.03,                0.05496,                 0.0504,                0.07937,                   0.05,                0.06478,                0.02723,                    nan,                0.47414,                    nan,                    nan,             0.00034076,             0.00034076,             0.00034076
                    422,                0.35418,                0.37646,                0.36096,                0.91498,                0.58083,                   0.03,                 0.0521,                0.04795,                0.58083,                   0.03,                0.05272,                0.02507,                    nan,                0.52986,                    nan,                    nan,              0.0003368,              0.0003368,              0.0003368
                    423,                0.33889,                0.31268,                0.32108,                0.91979,                0.54114,                   0.03,                0.05383,                0.04885,                0.07692,                   0.05,                0.06363,                0.02976,                    nan,                0.54769,                    nan,                    nan,             0.00033284,             0.00033284,             0.00033284
                    424,                0.35393,                0.31455,                0.32184,                0.91876,                0.09375,                   0.06,                0.07116,                 0.0507,                0.07812,                   0.05,                0.06467,                0.02683,                    nan,                0.56574,                    nan,                    nan,             0.00032888,             0.00032888,             0.00032888
                    425,                0.37089,                 0.3577,                0.35513,                0.93524,                0.50495,                   0.03,                0.05562,                0.05077,                0.50495,                   0.03,                0.05721,                  0.027,                    nan,                0.52855,                    nan,                    nan,             0.00032492,             0.00032492,             0.00032492
                    426,                0.35477,                0.32083,                0.32935,                0.91896,                0.44328,                   0.03,                0.05121,                 0.0451,                0.08197,                   0.05,                0.06183,                0.02541,                    nan,                0.47308,                    nan,                    nan,             0.00032096,             0.00032096,             0.00032096
                    427,                0.36017,                0.33577,                0.31942,                0.92052,                0.06667,                   0.04,                0.05093,                0.04462,                0.08333,                   0.05,                0.06198,                0.02428,                    nan,                0.48919,                    nan,                    nan,               0.000317,               0.000317,               0.000317
                    428,                0.38945,                0.36335,                0.37055,                0.93259,                0.05714,                   0.04,                0.04453,                0.03898,                0.07143,                   0.05,                0.05734,                0.02095,                    nan,                0.58467,                    nan,                    nan,             0.00031304,             0.00031304,             0.00031304
                    429,                0.37135,                0.32946,                0.36472,                0.95112,                0.06061,                   0.04,                0.04487,                0.03917,                0.06061,                   0.04,                0.04939,                0.02071,                    nan,                0.58027,                    nan,                    nan,             0.00030908,             0.00030908,             0.00030908
                    430,                0.35414,                0.33602,                0.34481,                0.92084,                0.07843,                   0.04,                0.05429,                0.04712,                0.09804,                   0.05,                0.06727,                0.02587,                    nan,                0.51369,                    nan,                    nan,             0.00030512,             0.00030512,             0.00030512
                    431,                0.36834,                0.32645,                0.37149,                0.92177,                0.09302,                   0.04,                0.06393,                0.05574,                0.09302,                   0.04,                0.06393,                0.02789,                    nan,                0.46299,                    nan,                    nan,             0.00030116,             0.00030116,             0.00030116
                    432,                0.34235,                0.30975,                0.33021,                0.92255,                0.07692,                   0.04,                0.05385,                0.04608,                0.07692,                   0.04,                0.05348,                0.02526,                    nan,                0.46815,                    nan,                    nan,              0.0002972,              0.0002972,              0.0002972
                    433,                0.35867,                0.31254,                0.33323,                0.92639,                0.08772,                   0.05,                0.06361,                 0.0458,                0.08772,                   0.05,                 0.0622,                0.02487,                    nan,                0.52711,                    nan,                    nan,             0.00029324,             0.00029324,             0.00029324
                    434,                0.33853,                0.33495,                0.32647,                0.91483,                0.05952,                   0.05,                0.05098,                0.03704,                0.04762,                   0.04,                0.04016,                0.01887,                    nan,                 0.6313,                    nan,                    nan,             0.00028928,             0.00028928,             0.00028928
                    435,                0.35268,                0.34602,                0.34494,                 0.9225,                0.33018,                   0.03,                0.04554,                 0.0333,                0.33018,                   0.03,                0.04472,                 0.0165,                    nan,                0.58322,                    nan,                    nan,             0.00028532,             0.00028532,             0.00028532
                    436,                 0.3279,                 0.3178,                0.33966,                0.90694,                0.37038,                   0.03,                0.03742,                0.03301,                0.37038,                   0.03,                  0.037,                0.01551,                    nan,                 0.6195,                    nan,                    nan,             0.00028136,             0.00028136,             0.00028136
                    437,                0.33251,                 0.3092,                0.33084,                0.90978,                0.48117,                   0.04,                0.05875,                0.04189,                0.40535,                   0.03,                0.04513,                0.01908,                    nan,                0.53463,                    nan,                    nan,              0.0002774,              0.0002774,              0.0002774
                    438,                0.35832,                0.32712,                0.37938,                0.92886,                0.54178,                   0.04,                0.06114,                0.04501,                0.50555,                   0.03,                0.04638,                0.02046,                    nan,                0.53265,                    nan,                    nan,             0.00027344,             0.00027344,             0.00027344
                    439,                0.34676,                0.34694,                 0.3411,                0.91325,                0.07463,                   0.05,                0.06538,                0.04677,                 0.5627,                   0.03,                0.05025,                0.02323,                    nan,                0.49203,                    nan,                    nan,             0.00026948,             0.00026948,             0.00026948
                    440,                0.33033,                0.31369,                0.34181,                0.91192,                0.54993,                   0.03,                  0.055,                0.04975,                0.08333,                   0.05,                0.06398,                  0.025,                    nan,                0.53686,                    nan,                    nan,             0.00026552,             0.00026552,             0.00026552
                    441,                0.30531,                0.28763,                0.31075,                0.89255,                 0.4684,                   0.03,                 0.0515,                0.04689,                0.07576,                   0.05,                0.05982,                0.02256,                    nan,                0.59776,                    nan,                    nan,             0.00026156,             0.00026156,             0.00026156
                    442,                0.36652,                0.34936,                 0.3396,                0.94328,                0.40336,                   0.03,                0.05424,                0.04937,                0.40336,                   0.03,                0.05367,                0.02197,                    nan,                 0.6292,                    nan,                    nan,              0.0002576,              0.0002576,              0.0002576
                    443,                0.36028,                0.31346,                0.33687,                0.94258,                0.07576,                   0.05,                0.05919,                0.04751,                0.54607,                   0.03,                0.05189,                0.02089,                    nan,                  0.616,                    nan,                    nan,             0.00025364,             0.00025364,             0.00025364
                    444,                0.33606,                0.31362,                0.34033,                0.91848,                0.08197,                   0.05,                0.06227,                 0.0488,                0.66361,                   0.03,                0.05416,                0.02332,                    nan,                0.55699,                    nan,                    nan,             0.00024968,             0.00024968,             0.00024968
                    445,                 0.3241,                0.33014,                0.32093,                0.90782,                0.68749,                   0.03,                0.05053,                  0.044,                0.68749,                   0.03,                0.05062,                0.01994,                    nan,                0.59482,                    nan,                    nan,             0.00024572,             0.00024572,             0.00024572
                    446,                0.33871,                0.30898,                 0.3213,                0.91496,                0.68273,                   0.03,                0.05312,                 0.0466,                0.68273,                   0.03,                0.05179,                0.02182,                    nan,                0.58235,                    nan,                    nan,             0.00024176,             0.00024176,             0.00024176
                    447,                0.34486,                0.30239,                0.32585,                0.92521,                0.69512,                   0.03,                0.05396,                0.04729,                0.07463,                   0.05,                0.06304,                0.02493,                    nan,                0.58894,                    nan,                    nan,              0.0002378,              0.0002378,              0.0002378
                    448,                0.34492,                0.32135,                 0.3383,                0.91438,                0.72406,                   0.03,                0.06328,                0.05554,                0.09259,                   0.05,                0.07323,                0.02827,                    nan,                0.54904,                    nan,                    nan,             0.00023384,             0.00023384,             0.00023384
                    449,                0.32413,                0.30374,                0.32092,                0.89942,                0.08197,                   0.05,                0.06565,                0.05058,                0.08197,                   0.05,                0.06516,                0.02741,                    nan,                0.55998,                    nan,                    nan,             0.00022988,             0.00022988,             0.00022988
                    450,                0.35142,                0.36933,                0.34674,                0.91423,                0.68351,                   0.03,                0.05604,                0.04849,                0.08197,                   0.05,                 0.0657,                0.02746,                    nan,                0.60149,                    nan,                    nan,             0.00022592,             0.00022592,             0.00022592
                    451,                0.32281,                0.31319,                0.32512,                0.90861,                0.08475,                   0.05,                0.06712,                0.04809,                0.08475,                   0.05,                0.06568,                0.02783,                    nan,                0.55137,                    nan,                    nan,             0.00022196,             0.00022196,             0.00022196
                    452,                0.32962,                0.32703,                0.34988,                 0.9129,                0.07576,                   0.05,                0.05933,                0.04488,                0.07576,                   0.05,                0.06163,                0.02609,                    nan,                0.50866,                    nan,                    nan,               0.000218,               0.000218,               0.000218
                    453,                0.36094,                0.34478,                0.33981,                0.93953,                0.61882,                   0.03,                0.05683,                0.04311,                0.61165,                   0.02,                0.03387,                0.01965,                    nan,                0.62775,                    nan,                    nan,             0.00021404,             0.00021404,             0.00021404
                    454,                0.33194,                0.29364,                0.32723,                0.92538,                0.07042,                   0.05,                0.06005,                0.04354,                0.67065,                   0.03,                0.04968,                0.02003,                    nan,                0.58612,                    nan,                    nan,             0.00021008,             0.00021008,             0.00021008
                    455,                0.34892,                0.31729,                0.35177,                0.91182,                0.08475,                   0.05,                0.06837,                0.04837,                 0.6595,                   0.03,                0.04492,                0.02425,                    nan,                0.53068,                    nan,                    nan,             0.00020612,             0.00020612,             0.00020612
                    456,                0.34073,                0.29707,                0.32994,                0.91642,                0.08621,                   0.05,                0.07138,                0.04916,                0.60337,                   0.03,                0.04534,                0.02435,                    nan,                0.55765,                    nan,                    nan,             0.00020216,             0.00020216,             0.00020216
                    457,                0.33894,                0.33391,                0.33998,                0.91172,                    0.1,                   0.05,                  0.078,                 0.0536,                 0.5825,                   0.03,                0.05973,                0.02771,                    nan,                0.56244,                    nan,                    nan,              0.0001982,              0.0001982,              0.0001982
                    458,                0.33432,                0.31281,                0.34003,                0.91838,                0.09434,                   0.05,                0.07445,                0.05163,                0.60632,                   0.03,                0.04774,                0.02746,                    nan,                0.57056,                    nan,                    nan,             0.00019424,             0.00019424,             0.00019424
                    459,                0.32343,                0.30758,                0.33286,                0.90652,                    0.1,                   0.05,                0.07633,                0.05157,                0.63709,                   0.03,                 0.0494,                0.02503,                    nan,                0.59799,                    nan,                    nan,             0.00019028,             0.00019028,             0.00019028
                    460,                0.35655,                0.38549,                0.35683,                 0.9283,                0.10204,                   0.05,                0.07727,                0.05399,                0.56559,                   0.02,                0.03187,                0.02354,                    nan,                 0.6485,                    nan,                    nan,             0.00018632,             0.00018632,             0.00018632
                    461,                0.30777,                0.29042,                0.32416,                0.89797,                0.08333,                   0.05,                0.06757,                0.04788,                0.58403,                   0.02,                0.02817,                0.01942,                    nan,                0.60668,                    nan,                    nan,             0.00018236,             0.00018236,             0.00018236
                    462,                0.32959,                0.31459,                0.32745,                0.91913,                0.08475,                   0.05,                0.06789,                0.04829,                0.62516,                   0.03,                0.05574,                0.02642,                    nan,                0.57205,                    nan,                    nan,              0.0001784,              0.0001784,              0.0001784
                    463,                0.30914,                 0.3104,                0.32643,                0.90173,                0.08772,                   0.05,                 0.0632,                0.04784,                0.28036,                   0.03,                 0.0542,                0.02796,                    nan,                0.57972,                    nan,                    nan,             0.00017444,             0.00017444,             0.00017444
                    464,                0.33282,                0.32992,                0.35061,                0.91072,                0.09091,                   0.04,                0.06461,                0.05331,                0.09091,                   0.04,                0.06461,                0.03135,                    nan,                0.58503,                    nan,                    nan,             0.00017048,             0.00017048,             0.00017048
                    465,                0.32862,                0.32583,                0.31782,                0.90873,                0.20653,                   0.04,                0.07136,                0.05838,                0.20653,                   0.04,                0.07136,                0.03102,                    nan,                0.62972,                    nan,                    nan,             0.00016652,             0.00016652,             0.00016652
                    466,                0.36328,                0.37903,                0.34045,                0.93526,                0.09756,                   0.04,                0.07315,                0.05939,                0.09756,                   0.04,                0.07315,                0.03299,                    nan,                0.61152,                    nan,                    nan,             0.00016256,             0.00016256,             0.00016256
                    467,                0.33888,                0.34177,                0.38036,                 0.9306,                    0.1,                   0.04,                0.07236,                0.05887,                    0.1,                   0.04,                0.07236,                0.03189,                    nan,                0.64122,                    nan,                    nan,              0.0001586,              0.0001586,              0.0001586
                    468,                0.33746,                0.30321,                0.31567,                0.91977,                0.10256,                   0.04,                0.06903,                0.05506,                0.10256,                   0.04,                0.06903,                0.03063,                    nan,                0.62924,                    nan,                    nan,             0.00015464,             0.00015464,             0.00015464
                    469,                 0.3453,                0.33354,                0.33118,                0.91908,                0.10526,                   0.04,                0.06967,                0.05595,                0.10526,                   0.04,                0.06967,                0.03237,                    nan,                0.59164,                    nan,                    nan,             0.00015068,             0.00015068,             0.00015068
                    470,                0.33837,                  0.317,                0.31182,                0.92031,                0.09302,                   0.04,                0.06393,                0.05135,                0.11628,                   0.05,                0.07581,                0.03103,                    nan,                0.59256,                    nan,                    nan,             0.00014672,             0.00014672,             0.00014672
                    471,                0.35611,                 0.3107,                0.33962,                0.92638,                0.08511,                   0.04,                 0.0599,                0.04831,                0.08511,                   0.04,                 0.0599,                0.02634,                    nan,                0.64948,                    nan,                    nan,             0.00014276,             0.00014276,             0.00014276
                    472,                0.33346,                0.33391,                0.33682,                0.91372,                0.08163,                   0.04,                0.05726,                0.05158,                0.08163,                   0.04,                0.05726,                0.02833,                    nan,                0.63628,                    nan,                    nan,              0.0001388,              0.0001388,              0.0001388
                    473,                0.34462,                0.30508,                0.34044,                0.92201,                0.07843,                   0.04,                0.05581,                0.05061,                0.07843,                   0.04,                0.05581,                 0.0273,                    nan,                0.60503,                    nan,                    nan,             0.00013484,             0.00013484,             0.00013484
                    474,                0.33304,                0.28469,                0.31855,                 0.9041,                0.07407,                   0.04,                0.05423,                0.04919,                0.07407,                   0.04,                0.05423,                0.02796,                    nan,                 0.6133,                    nan,                    nan,             0.00013088,             0.00013088,             0.00013088
                    475,                0.31965,                0.31299,                0.32322,                0.90264,                0.07692,                   0.04,                0.05548,                0.05038,                0.07692,                   0.04,                0.05548,                0.02762,                    nan,                0.58985,                    nan,                    nan,             0.00012692,             0.00012692,             0.00012692
                    476,                0.33163,                0.29648,                0.31956,                0.90154,                0.09434,                   0.05,                0.06432,                0.05154,                0.07547,                   0.04,                0.05466,                0.02589,                    nan,                0.59872,                    nan,                    nan,             0.00012296,             0.00012296,             0.00012296
                    477,                0.32294,                 0.3118,                0.31475,                0.92588,                0.07843,                   0.04,                0.05539,                0.04991,                0.07843,                   0.04,                0.05539,                0.02582,                    nan,                0.61134,                    nan,                    nan,               0.000119,               0.000119,               0.000119
                    478,                 0.3323,                0.29119,                0.29621,                0.92407,                0.08333,                   0.04,                0.05975,                0.05545,                0.08333,                   0.04,                0.05975,                0.02949,                    nan,                0.61309,                    nan,                    nan,             0.00011504,             0.00011504,             0.00011504
                    479,                0.32568,                0.29579,                0.31162,                0.90352,                0.08163,                   0.04,                0.05934,                 0.0548,                0.08163,                   0.04,                0.05934,                 0.0307,                    nan,                0.62911,                    nan,                    nan,             0.00011108,             0.00011108,             0.00011108
                    480,                0.32216,                0.32769,                 0.3378,                0.91626,                0.08333,                   0.04,                0.06042,                0.05558,                0.08333,                   0.04,                0.06042,                0.02948,                    nan,                 0.6639,                    nan,                    nan,             0.00010712,             0.00010712,             0.00010712
                    481,                0.32607,                0.30763,                 0.3128,                0.91506,                0.08333,                   0.04,                0.06108,                0.05576,                0.08333,                   0.04,                0.06108,                 0.0313,                    nan,                0.64033,                    nan,                    nan,             0.00010316,             0.00010316,             0.00010316
                    482,                0.35131,                0.34738,                0.32736,                0.91766,                0.26041,                   0.04,                0.05391,                0.04913,                0.26041,                   0.04,                0.05391,                0.02623,                    nan,                0.64202,                    nan,                    nan,               9.92e-05,               9.92e-05,               9.92e-05
                    483,                 0.3435,                0.31653,                0.33004,                 0.9407,                0.30874,                   0.04,                0.05067,                0.04602,                0.30874,                   0.04,                0.05067,                0.02338,                    nan,                0.65001,                    nan,                    nan,              9.524e-05,              9.524e-05,              9.524e-05
                    484,                0.31803,                0.28661,                0.30237,                0.91728,                0.27617,                   0.03,                0.04839,                0.04415,                0.27617,                   0.03,                0.04615,                0.02121,                    nan,                0.64934,                    nan,                    nan,              9.128e-05,              9.128e-05,              9.128e-05
                    485,                0.33501,                0.29112,                0.33264,                0.90527,                0.08197,                   0.05,                0.05934,                0.04649,                0.25322,                0.03056,                0.04988,                 0.0231,                    nan,                0.64317,                    nan,                    nan,              8.732e-05,              8.732e-05,              8.732e-05
                    486,                0.32524,                0.30872,                0.30246,                0.89343,                0.08333,                   0.04,                0.05849,                0.05362,                0.08333,                   0.04,                0.05849,                0.02812,                    nan,                0.63356,                    nan,                    nan,              8.336e-05,              8.336e-05,              8.336e-05
                    487,                0.32752,                0.33915,                0.31916,                0.90337,                0.10256,                   0.04,                0.06838,                0.06243,                0.10256,                   0.04,                0.06838,                0.03496,                    nan,                0.62604,                    nan,                    nan,               7.94e-05,               7.94e-05,               7.94e-05
                    488,                0.31343,                0.27713,                0.30469,                 0.9133,                0.34567,                0.03718,                0.06542,                0.05986,                0.34567,                0.03718,                0.06542,                0.03133,                    nan,                0.63323,                    nan,                    nan,              7.544e-05,              7.544e-05,              7.544e-05
                    489,                0.33261,                0.29897,                0.32268,                0.90515,                0.32986,                   0.03,                0.06983,                0.06093,                0.44846,                   0.03,                  0.055,                0.02938,                    nan,                 0.6513,                    nan,                    nan,              7.148e-05,              7.148e-05,              7.148e-05
                    490,                0.31757,                0.30357,                0.30296,                0.89925,                    0.1,                   0.04,                0.07214,                 0.0612,                0.44625,                   0.03,                0.05675,                0.03033,                    nan,                0.65618,                    nan,                    nan,              6.752e-05,              6.752e-05,              6.752e-05
                    491,                0.26655,                0.19309,                0.28327,                0.91932,                 0.4508,                   0.03,                0.05488,                0.04712,                0.81247,                   0.02,                0.03123,                0.02221,                    nan,                0.70523,                    nan,                    nan,              6.356e-05,              6.356e-05,              6.356e-05
                    492,                0.28758,                0.24114,                0.29027,                 0.9307,                0.47251,                   0.03,                 0.0403,                0.03527,                0.85511,                   0.02,                0.02879,                0.01731,                    nan,                0.73679,                    nan,                    nan,               5.96e-05,               5.96e-05,               5.96e-05
                    493,                0.25623,                0.19289,                0.26174,                0.91397,                0.48265,                   0.03,                0.03162,                0.02842,                0.85919,                   0.02,                0.02008,                0.01382,                    nan,                0.80264,                    nan,                    nan,              5.564e-05,              5.564e-05,              5.564e-05
                    494,                0.25868,                0.19343,                0.26119,                  0.925,                0.49064,                   0.03,                0.02916,                0.02653,                0.86063,                   0.02,                0.01899,                  0.013,                    nan,                0.81084,                    nan,                    nan,              5.168e-05,              5.168e-05,              5.168e-05
