                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    760,                0.53194,                 1.1827,                  0.426,                 1.0109,                0.76664,                0.16129,                0.16927,                0.09499,                0.61219,                0.12903,                0.11675,                0.02239,                    nan,                 1.7827,                    nan,                    nan,             0.00049916,             0.00049916,             0.00049916
                    761,                0.51865,                 1.1753,                0.43981,                  0.983,                0.78121,                0.16129,                0.16945,                0.09512,                 0.6241,                0.12903,                 0.1169,                0.02242,                    nan,                 1.7854,                    nan,                    nan,             0.00049718,             0.00049718,             0.00049718
                    762,                0.54477,                 1.1365,                0.45804,                 1.0015,                0.79408,                0.16129,                0.16945,                0.10429,                0.63462,                0.12903,                 0.1169,                0.02088,                    nan,                 1.7745,                    nan,                    nan,              0.0004952,              0.0004952,              0.0004952
                    763,                0.57968,                 1.1584,                0.44963,                 1.0765,                0.80246,                0.16129,                0.17085,                0.10218,                0.64197,                0.12903,                0.11809,                0.02119,                    nan,                 1.7776,                    nan,                    nan,             0.00049322,             0.00049322,             0.00049322
                    764,                 0.5633,                 1.2719,                0.46014,                 1.0131,                0.79919,                0.16129,                0.17166,                0.10481,                0.63935,                0.12903,                0.11877,                0.02103,                    nan,                 1.7821,                    nan,                    nan,             0.00049124,             0.00049124,             0.00049124
                    765,                0.53612,                 1.2351,                0.45135,                0.98765,                0.80811,                0.16129,                0.16787,                0.10026,                0.64606,                0.12903,                0.11729,                0.01639,                    nan,                 1.8021,                    nan,                    nan,             0.00048926,             0.00048926,             0.00048926
                    766,                0.48279,                 1.1531,                0.39606,                0.94378,                0.81639,                0.16129,                0.17328,                0.10486,                0.65311,                0.12903,                0.12015,                0.01901,                    nan,                 1.8331,                    nan,                    nan,             0.00048728,             0.00048728,             0.00048728
                    767,                0.57594,                 1.1214,                0.45673,                 1.0272,                0.81946,                0.16129,                0.17318,                0.10478,                0.65557,                0.12903,                0.12006,                0.01899,                    nan,                 1.8466,                    nan,                    nan,              0.0004853,              0.0004853,              0.0004853
                    768,                0.57065,                 1.1079,                0.41262,                 0.9963,                0.81933,                0.16129,                0.17318,                0.11482,                0.65524,                0.12903,                0.10381,                 0.0179,                    nan,                 1.8816,                    nan,                    nan,             0.00048332,             0.00048332,             0.00048332
                    769,                0.50087,                  1.144,                0.42242,                0.94682,                0.81995,                0.16129,                0.17432,                0.11665,                0.65596,                0.12903,                0.10477,                0.01816,                    nan,                 1.8745,                    nan,                    nan,             0.00048134,             0.00048134,             0.00048134
                    770,                0.51222,                 1.1818,                 0.4452,                0.99785,                0.82139,                0.16129,                0.17432,                0.11665,                0.65691,                0.12903,                0.10477,                 0.0172,                    nan,                 1.8669,                    nan,                    nan,             0.00047936,             0.00047936,             0.00047936
                    771,                0.48998,                  1.131,                0.42871,                0.99816,                 0.8209,                0.16129,                0.17396,                0.10501,                0.65672,                0.12903,                0.10447,                0.02098,                    nan,                 1.8493,                    nan,                    nan,             0.00047738,             0.00047738,             0.00047738
                    772,                 0.4749,                 1.0714,                0.39954,                0.97144,                0.82528,                0.16129,                0.18176,                0.11455,                0.66005,                0.12903,                0.11418,                  0.022,                    nan,                 1.8066,                    nan,                    nan,              0.0004754,              0.0004754,              0.0004754
                    773,                 0.4977,                 1.1923,                0.42457,                0.95123,                0.82616,                0.16129,                0.18218,                0.11726,                0.49535,                0.09677,                0.06824,                0.01874,                    nan,                  1.796,                    nan,                    nan,             0.00047342,             0.00047342,             0.00047342
                    774,                0.55168,                 1.1484,                0.43356,                0.97636,                0.82857,                0.16129,                0.18407,                0.11636,                0.49673,                0.09677,                0.06948,                0.01916,                    nan,                 1.8003,                    nan,                    nan,             0.00047144,             0.00047144,             0.00047144
                    775,                0.52924,                 1.1029,                0.45253,                 1.0122,                0.82935,                0.16129,                0.18642,                0.11047,                0.66318,                0.12903,                0.11812,                 0.0244,                    nan,                 1.8004,                    nan,                    nan,             0.00046946,             0.00046946,             0.00046946
                    776,                0.53401,                 1.2734,                0.43653,                0.98765,                0.83175,                0.16129,                0.18558,                0.11201,                0.66523,                0.12903,                0.11741,                0.02284,                    nan,                 1.8039,                    nan,                    nan,             0.00046748,             0.00046748,             0.00046748
                    777,                0.49672,                 1.0922,                0.42375,                0.96343,                0.83415,                0.16129,                0.18407,                0.09858,                0.66654,                0.12903,                0.12313,                0.02408,                    nan,                 1.8351,                    nan,                    nan,              0.0004655,              0.0004655,              0.0004655
                    778,                0.55315,                  1.127,                0.43632,                0.99421,                0.82998,                0.16129,                0.18578,                0.09968,                0.66368,                0.12903,                0.12458,                0.02563,                    nan,                 1.8694,                    nan,                    nan,             0.00046352,             0.00046352,             0.00046352
                    779,                0.58735,                 1.0579,                0.47058,                 1.0264,                0.82907,                0.16129,                0.18889,                0.10643,                0.66312,                0.12903,                0.12721,                0.02631,                    nan,                 1.8748,                    nan,                    nan,             0.00046154,             0.00046154,             0.00046154
                    780,                0.52839,                  1.107,                0.45521,                0.98017,                0.82691,                0.16129,                0.18835,                  0.109,                0.49606,                0.09677,                0.08628,                0.02215,                    nan,                 1.9086,                    nan,                    nan,             0.00045956,             0.00045956,             0.00045956
                    781,                0.50879,                   1.13,                0.42463,                 0.9751,                0.82614,                0.16129,                0.18265,                 0.0978,                0.49568,                0.09677,                0.07947,                0.02015,                    nan,                 1.9068,                    nan,                    nan,             0.00045758,             0.00045758,             0.00045758
                    782,                0.54397,                 1.2107,                0.43987,                0.98183,                0.82598,                0.16129,                 0.1828,                0.10305,                0.49559,                0.09677,                0.08046,                0.02045,                    nan,                 1.8904,                    nan,                    nan,              0.0004556,              0.0004556,              0.0004556
                    783,                0.56875,                  1.174,                0.49429,                 1.0054,                0.82561,                0.16129,                0.17837,                0.10171,                0.66049,                0.12903,                0.11618,                0.02561,                    nan,                 1.8541,                    nan,                    nan,             0.00045362,             0.00045362,             0.00045362
                    784,                0.54618,                 1.1673,                0.48444,                 1.0158,                0.82405,                0.16129,                0.17722,                0.10494,                0.49443,                0.09677,                0.08063,                0.02051,                    nan,                 1.8399,                    nan,                    nan,             0.00045164,             0.00045164,             0.00045164
                    785,                0.53304,                 1.1941,                0.45364,                0.99599,                0.82357,                0.16129,                0.18142,                0.10982,                0.49414,                0.09677,                0.08011,                0.02166,                    nan,                 1.8558,                    nan,                    nan,             0.00044966,             0.00044966,             0.00044966
                    786,                0.52856,                 1.1984,                0.45523,                 0.9647,                0.82099,                0.16129,                0.18621,                0.11175,                0.49237,                0.09677,                0.08488,                0.02174,                    nan,                 1.8849,                    nan,                    nan,             0.00044768,             0.00044768,             0.00044768
                    787,                0.48659,                 1.1242,                0.40923,                0.95761,                0.82189,                0.16129,                0.18889,                0.11546,                0.49313,                0.09677,                0.07263,                0.01954,                    nan,                  1.862,                    nan,                    nan,              0.0004457,              0.0004457,              0.0004457
                    788,                0.48185,                 1.1325,                0.40634,                 0.9535,                0.82012,                0.16129,                0.19098,                0.12513,                0.49207,                0.09677,                  0.074,                0.01923,                    nan,                 1.8451,                    nan,                    nan,             0.00044372,             0.00044372,             0.00044372
                    789,                0.45043,                 1.0708,                0.39546,                0.95163,                0.82328,                0.16129,                0.18168,                0.12197,                0.49397,                0.09677,                0.06278,                 0.0168,                    nan,                  1.818,                    nan,                    nan,             0.00044174,             0.00044174,             0.00044174
                    790,                0.51656,                 1.1551,                0.40305,                0.97626,                0.82453,                0.16129,                0.17891,                  0.108,                0.49472,                0.09677,                0.07847,                0.02014,                    nan,                 1.8473,                    nan,                    nan,             0.00043976,             0.00043976,             0.00043976
                    791,                0.50188,                 1.1281,                0.43271,                0.97786,                0.82464,                0.16129,                0.17933,                0.10352,                0.49479,                0.09677,                0.07874,                0.02022,                    nan,                 1.8912,                    nan,                    nan,             0.00043778,             0.00043778,             0.00043778
                    792,                0.51431,                 1.0867,                0.41416,                0.97107,                0.82455,                0.16129,                0.17689,                0.08892,                0.49473,                0.09677,                0.07714,                0.01934,                    nan,                 1.9221,                    nan,                    nan,              0.0004358,              0.0004358,              0.0004358
                    793,                0.50295,                 1.1112,                0.41083,                0.98469,                0.82943,                0.16129,                0.18203,                0.09641,                0.49753,                0.09677,                0.08215,                0.02024,                    nan,                  1.952,                    nan,                    nan,             0.00043382,             0.00043382,             0.00043382
                    794,                0.47664,                 1.0952,                0.39705,                0.97133,                0.83116,                0.16129,                0.18149,                0.09605,                0.49854,                0.09677,                0.08179,                0.02013,                    nan,                 1.9605,                    nan,                    nan,             0.00043184,             0.00043184,             0.00043184
                    795,                0.49472,                 1.0695,                0.39273,                0.98257,                0.84387,                0.16129,                0.18292,                  0.097,                0.50632,                0.09677,                0.08273,                0.02041,                    nan,                 1.9704,                    nan,                    nan,             0.00042986,             0.00042986,             0.00042986
                    796,                 0.5236,                 1.1089,                0.42713,                0.97299,                 0.8332,                0.16129,                0.18356,                0.10025,                0.49992,                0.09677,                0.08314,                0.01924,                    nan,                 1.9532,                    nan,                    nan,             0.00042788,             0.00042788,             0.00042788
                    797,                0.48117,                 1.1148,                 0.3961,                0.96729,                 0.8323,                0.16129,                0.18372,                0.10037,                0.49926,                0.09677,                0.08325,                0.01927,                    nan,                 1.9429,                    nan,                    nan,              0.0004259,              0.0004259,              0.0004259
                    798,                0.49058,                 1.0971,                0.40978,                0.96025,                0.82978,                0.16129,                0.18711,                 0.1027,                0.49787,                0.09677,                0.08547,                0.01987,                    nan,                 1.8902,                    nan,                    nan,             0.00042392,             0.00042392,             0.00042392
                    799,                0.48647,                 1.1324,                0.39099,                0.95453,                0.82653,                0.16129,                0.19164,                0.12008,                0.49592,                0.09677,                0.08844,                0.02412,                    nan,                 1.8718,                    nan,                    nan,             0.00042194,             0.00042194,             0.00042194
                    800,                0.53822,                 1.2235,                0.47668,                0.99571,                0.82614,                0.16129,                0.18642,                0.11466,                0.49568,                0.09677,                0.08338,                0.02257,                    nan,                 1.8669,                    nan,                    nan,             0.00041996,             0.00041996,             0.00041996
                    801,                 0.5095,                 1.1273,                0.40447,                0.99846,                0.82601,                0.16129,                0.18337,                0.11123,                 0.4956,                0.09677,                0.08139,                0.02248,                    nan,                 1.8522,                    nan,                    nan,             0.00041798,             0.00041798,             0.00041798
                    802,                0.45338,                 1.0866,                0.37729,                0.97896,                0.82569,                0.16129,                0.18168,                0.11113,                0.66055,                0.12903,                0.12725,                  0.025,                    nan,                  1.841,                    nan,                    nan,               0.000416,               0.000416,               0.000416
                    803,                0.57685,                 1.1973,                0.44319,                 1.1124,                0.82539,                0.16129,                0.17871,                0.10415,                0.66031,                0.12903,                0.12474,                0.02608,                    nan,                 1.8401,                    nan,                    nan,             0.00041402,             0.00041402,             0.00041402
                    804,                0.45929,                 1.0777,                0.37246,                0.95062,                0.82251,                0.16129,                0.17595,                0.09468,                0.65801,                0.12903,                 0.1149,                0.02299,                    nan,                 1.9023,                    nan,                    nan,             0.00041204,             0.00041204,             0.00041204
                    805,                0.54021,                 1.1877,                0.52498,                 1.0004,                 0.8253,                0.16129,                0.18028,                0.10006,                0.49425,                0.09677,                  0.081,                0.01989,                    nan,                 1.9421,                    nan,                    nan,             0.00041006,             0.00041006,             0.00041006
                    806,                0.52987,                 1.1373,                0.44203,                0.96145,                0.82564,                0.16129,                0.18203,                0.10593,                 0.4947,                0.09677,                0.08215,                0.02024,                    nan,                 1.9323,                    nan,                    nan,             0.00040808,             0.00040808,             0.00040808
                    807,                0.48934,                 1.1592,                0.41433,                0.96526,                0.82396,                0.16129,                0.17832,                0.10386,                0.49438,                0.09677,                0.07808,                0.02097,                    nan,                 1.8991,                    nan,                    nan,              0.0004061,              0.0004061,              0.0004061
                    808,                0.47509,                 1.0546,                0.39809,                0.98466,                0.82358,                0.16129,                0.17976,                0.11316,                0.49415,                0.09677,                0.06152,                0.01642,                    nan,                  1.877,                    nan,                    nan,             0.00040412,             0.00040412,             0.00040412
                    809,                 0.4518,                 1.0541,                0.38601,                0.93535,                0.82324,                0.16129,                0.17998,                0.11332,                0.49395,                0.09677,                0.06167,                0.01823,                    nan,                   1.88,                    nan,                    nan,             0.00040214,             0.00040214,             0.00040214
                    810,                0.49204,                 1.0872,                0.40995,                 0.9786,                0.82241,                0.16129,                0.17998,                0.09725,                0.65775,                0.12903,                0.12581,                0.02463,                    nan,                 1.9028,                    nan,                    nan,             0.00040016,             0.00040016,             0.00040016
                    811,                0.45729,                 1.0647,                0.37546,                0.96405,                0.82376,                0.16129,                0.18044,                0.09756,                0.65885,                0.12903,                 0.1262,                0.02475,                    nan,                 1.9254,                    nan,                    nan,             0.00039818,             0.00039818,             0.00039818
                    812,                0.50722,                  1.173,                0.40745,                0.98696,                 0.8241,                0.16129,                0.18168,                0.09841,                0.65928,                0.12903,                0.12725,                0.02505,                    nan,                 1.9264,                    nan,                    nan,              0.0003962,              0.0003962,              0.0003962
                    813,                 0.4804,                 1.0855,                0.40205,                0.93829,                0.82503,                0.16129,                0.18222,                 0.1066,                0.65989,                0.12903,                0.12771,                0.02518,                    nan,                 1.9234,                    nan,                    nan,             0.00039422,             0.00039422,             0.00039422
                    814,                0.47089,                 1.2209,                0.43603,                0.96525,                 0.8245,                0.16129,                0.18853,                0.10984,                 0.6596,                0.12903,                0.13407,                0.02707,                    nan,                 1.9273,                    nan,                    nan,             0.00039224,             0.00039224,             0.00039224
                    815,                0.48121,                 1.1439,                0.38949,                0.94325,                0.82397,                0.16129,                0.19059,                0.11593,                0.65918,                0.12903,                0.13602,                0.02823,                    nan,                 1.9286,                    nan,                    nan,             0.00039026,             0.00039026,             0.00039026
                    816,                0.45204,                 1.1929,                0.38628,                0.95987,                0.81995,                0.16129,                0.18652,                0.11019,                0.65596,                0.12903,                0.13263,                0.02707,                    nan,                  1.951,                    nan,                    nan,             0.00038828,             0.00038828,             0.00038828
                    817,                0.52394,                 1.1018,                0.39354,                 0.9811,                0.81931,                0.16129,                0.18611,                0.11224,                0.65544,                0.12903,                0.12486,                0.02621,                    nan,                 1.9584,                    nan,                    nan,              0.0003863,              0.0003863,              0.0003863
                    818,                 0.5309,                 1.3249,                0.45958,                0.99632,                0.82154,                0.16129,                0.18839,                0.11737,                0.65723,                0.12903,                0.12673,                 0.0268,                    nan,                 1.9379,                    nan,                    nan,             0.00038432,             0.00038432,             0.00038432
                    819,                0.48652,                 1.1758,                0.43699,                0.97088,                0.82471,                0.16129,                0.18604,                0.12026,                0.49483,                0.09677,                0.06563,                0.01768,                    nan,                 1.8738,                    nan,                    nan,             0.00038234,             0.00038234,             0.00038234
                    820,                0.50472,                 1.2131,                0.38783,                0.93111,                0.82534,                0.16129,                0.18581,                0.12864,                0.49521,                0.09677,                0.06875,                0.01811,                    nan,                 1.8677,                    nan,                    nan,             0.00038036,             0.00038036,             0.00038036
                    821,                0.49992,                 1.1682,                0.40885,                0.93594,                0.82536,                0.16129,                0.18345,                0.12685,                0.66016,                0.12903,                0.10881,                0.02179,                    nan,                 1.8901,                    nan,                    nan,             0.00037838,             0.00037838,             0.00037838
                    822,                0.50432,                 1.1037,                0.40543,                0.95574,                0.82232,                0.16129,                0.18068,                0.12474,                0.65785,                0.12903,                0.10647,                0.02119,                    nan,                 1.8984,                    nan,                    nan,              0.0003764,              0.0003764,              0.0003764
                    823,                 0.4682,                  1.107,                 0.3829,                0.98523,                0.82518,                0.16129,                0.18142,                 0.1253,                0.66014,                0.12903,                0.10709,                0.02135,                    nan,                 1.9098,                    nan,                    nan,             0.00037442,             0.00037442,             0.00037442
                    824,                 0.5179,                 1.1963,                0.42752,                0.95993,                0.82501,                0.16129,                 0.1826,                0.12632,                0.66001,                0.12903,                0.10809,                0.02126,                    nan,                 1.9323,                    nan,                    nan,             0.00037244,             0.00037244,             0.00037244
                    825,                 0.5176,                 1.1593,                0.42937,                0.95636,                0.82482,                0.16129,                0.18581,                0.12239,                0.65986,                0.12903,                 0.1108,                0.02196,                    nan,                 1.9558,                    nan,                    nan,             0.00037046,             0.00037046,             0.00037046
                    826,                0.50199,                 1.1028,                0.43117,                0.98432,                0.82378,                0.16129,                0.18302,                0.11194,                0.65903,                0.12903,                0.10845,                0.02135,                    nan,                 1.9782,                    nan,                    nan,             0.00036848,             0.00036848,             0.00036848
                    827,                0.52136,                 1.0635,                0.40332,                0.95953,                0.82311,                0.16129,                0.18032,                0.11004,                0.65849,                0.12903,                0.10617,                0.02076,                    nan,                 1.9767,                    nan,                    nan,              0.0003665,              0.0003665,              0.0003665
                    828,                0.47162,                 1.1585,                0.46124,                0.94386,                0.82154,                0.16129,                0.17592,                0.10325,                0.65723,                0.12903,                0.10244,                0.01979,                    nan,                 1.9633,                    nan,                    nan,             0.00036452,             0.00036452,             0.00036452
                    829,                0.48477,                 1.1746,                0.41093,                 0.9682,                0.82239,                0.16129,                0.17454,                0.10334,                0.65773,                0.12903,                0.10127,                0.01949,                    nan,                 1.9442,                    nan,                    nan,             0.00036254,             0.00036254,             0.00036254
                    830,                0.45357,                 1.1137,                0.38591,                0.95121,                0.82275,                0.16129,                0.17313,                0.10678,                 0.6582,                0.12903,                0.10008,                0.01918,                    nan,                 1.9416,                    nan,                    nan,             0.00036056,             0.00036056,             0.00036056
                    831,                0.47778,                 1.0519,                0.41403,                0.93958,                 0.8241,                0.16129,                0.18484,                0.12299,                0.65913,                0.12903,                 0.1147,                0.02445,                    nan,                 1.9595,                    nan,                    nan,             0.00035858,             0.00035858,             0.00035858
                    832,                0.50235,                 1.0601,                0.40866,                0.96348,                0.82448,                0.16129,                0.19556,                0.13633,                0.65958,                0.12903,                0.12538,                0.02508,                    nan,                 1.9383,                    nan,                    nan,              0.0003566,              0.0003566,              0.0003566
                    833,                0.49732,                 1.0716,                0.43885,                0.97795,                0.82459,                0.16129,                0.20095,                0.13786,                0.65967,                0.12903,                0.13119,                0.02641,                    nan,                 1.9416,                    nan,                    nan,             0.00035462,             0.00035462,             0.00035462
                    834,                0.45132,                 1.1089,                0.41681,                 0.9422,                0.74683,                0.19069,                0.20792,                0.13641,                0.62204,                0.15951,                 0.1396,                0.02552,                    nan,                 1.9483,                    nan,                    nan,             0.00035264,             0.00035264,             0.00035264
                    835,                0.50533,                 1.1192,                0.40167,                 0.9789,                  0.719,                0.19355,                0.21553,                0.14519,                0.47073,                0.12903,                0.09244,                0.02123,                    nan,                 1.9729,                    nan,                    nan,             0.00035066,             0.00035066,             0.00035066
                    836,                0.46145,                 1.0971,                0.40788,                 0.9622,                0.73739,                0.19355,                0.21763,                 0.1467,                0.48082,                0.12903,                0.09398,                0.02171,                    nan,                 1.9777,                    nan,                    nan,             0.00034868,             0.00034868,             0.00034868
                    837,                0.52183,                 1.1075,                0.40862,                 1.0009,                0.74311,                0.18733,                0.21654,                 0.1394,                0.49119,                0.12505,                0.09318,                0.02146,                    nan,                 2.0115,                    nan,                    nan,              0.0003467,              0.0003467,              0.0003467
                    838,                0.47469,                 1.0541,                0.39271,                   0.98,                0.86189,                0.16129,                0.21303,                 0.1406,                 0.3794,                0.09882,                0.09078,                0.02058,                    nan,                 2.0236,                    nan,                    nan,             0.00034472,             0.00034472,             0.00034472
                    839,                0.55066,                 1.1519,                0.42072,                 1.0656,                0.87001,                0.16129,                0.20803,                0.13169,                0.52042,                0.09677,                0.08744,                0.01951,                    nan,                 1.9975,                    nan,                    nan,             0.00034274,             0.00034274,             0.00034274
                    840,                0.52971,                 1.1531,                0.40799,                0.96161,                0.89723,                0.16129,                0.19758,                0.11213,                0.53834,                0.09677,                0.08006,                0.02094,                    nan,                 2.0121,                    nan,                    nan,             0.00034076,             0.00034076,             0.00034076
                    841,                0.47161,                 1.0435,                0.40603,                0.98459,                0.89211,                0.16129,                0.19286,                 0.1035,                0.53246,                0.09677,                0.09069,                0.02331,                    nan,                 2.0104,                    nan,                    nan,             0.00033878,             0.00033878,             0.00033878
                    842,                0.45954,                 1.1213,                0.35229,                0.95324,                 0.8713,                0.16129,                0.19286,                 0.1035,                0.51937,                0.09677,                0.09069,                0.02331,                    nan,                 1.9931,                    nan,                    nan,              0.0003368,              0.0003368,              0.0003368
                    843,                0.48656,                 1.1045,                0.39661,                0.95396,                0.82859,                0.16129,                0.19554,                0.10869,                0.49691,                0.09677,                0.09252,                0.02396,                    nan,                 1.9771,                    nan,                    nan,             0.00033482,             0.00033482,             0.00033482
                    844,                 0.4274,                 1.0732,                0.34292,                0.93661,                0.82439,                0.16129,                0.19145,                 0.1085,                0.49463,                0.09677,                0.08834,                0.02225,                    nan,                 1.9557,                    nan,                    nan,             0.00033284,             0.00033284,             0.00033284
                    845,                0.53127,                  1.174,                0.50261,                0.99133,                0.82394,                0.16129,                0.18984,                0.10727,                0.49436,                0.09677,                0.08727,                0.02193,                    nan,                 1.9444,                    nan,                    nan,             0.00033086,             0.00033086,             0.00033086
                    846,                0.51502,                 1.1277,                0.42444,                 0.9685,                0.82415,                0.16129,                0.19288,                0.11957,                0.49449,                0.09677,                0.07002,                0.01858,                    nan,                 1.9314,                    nan,                    nan,             0.00032888,             0.00032888,             0.00032888
                    847,                0.46203,                 1.0878,                0.40942,                0.95617,                0.82431,                0.16129,                0.19067,                0.12215,                0.49459,                0.09677,                0.06902,                0.01895,                    nan,                 1.9084,                    nan,                    nan,              0.0003269,              0.0003269,              0.0003269
                    848,                0.44583,                 1.0877,                0.37301,                0.92703,                0.82448,                0.16129,                0.18754,                0.12371,                0.49469,                0.09677,                0.06844,                0.01874,                    nan,                 1.9078,                    nan,                    nan,             0.00032492,             0.00032492,             0.00032492
                    849,                0.50885,                 1.0897,                 0.4334,                 1.0128,                0.82423,                0.16129,                0.18298,                 0.1139,                0.49454,                0.09677,                 0.0652,                0.01758,                    nan,                 1.9247,                    nan,                    nan,             0.00032294,             0.00032294,             0.00032294
                    850,                0.45264,                   1.02,                  0.383,                0.94551,                0.82357,                0.16129,                0.17819,                0.10929,                0.49403,                0.09677,                0.06175,                0.01725,                    nan,                 1.9642,                    nan,                    nan,             0.00032096,             0.00032096,             0.00032096
                    851,                0.49956,                 1.0931,                0.39807,                0.98493,                0.82332,                0.16129,                0.17826,                0.11113,                0.49399,                0.09677,                0.06181,                0.01728,                    nan,                 1.9699,                    nan,                    nan,             0.00031898,             0.00031898,             0.00031898
                    852,                 0.4542,                  1.054,                0.36464,                0.95578,                 0.8224,                0.16129,                0.17909,                0.10811,                0.49344,                0.09677,                0.06244,                0.01794,                    nan,                 1.9683,                    nan,                    nan,               0.000317,               0.000317,               0.000317
                    853,                0.50749,                 1.1441,                0.40077,                0.95851,                0.82466,                0.16129,                0.18668,                0.11825,                0.49469,                0.09677,                0.06792,                0.01964,                    nan,                 1.9738,                    nan,                    nan,             0.00031502,             0.00031502,             0.00031502
